x,y,pmi,count
to,hither,0.056187853991206446,15
to,forward,0.056187853991206446,5
to,far,0.056187853991206446,15
to,hearing,0.056187853991206446,5
to,wouldst,0.056187853991206446,5
rest,to,0.056187853991206446,20
friends,to,0.056187853991206446,25
hearing,to,0.056187853991206446,5
hither,to,0.056187853991206446,15
twas,to,0.056187853991206446,10
far,to,0.056187853991206446,15
wouldst,to,0.056187853991206446,5
nurse,to,0.056187853991206446,10
self,to,0.056187853991206446,5
forward,to,0.056187853991206446,5
thy,prince,0.056115393078065456,6
prince,thy,0.056115393078065456,6
now,god,0.05608822335226575,8
god,now,0.05608822335226575,8
by,father,0.05604294425282391,12
father,by,0.05604294425282391,12
us,at,0.056018797329912905,9
at,us,0.056018797329912905,9
against,her,0.055879978571530015,5
her,against,0.055879978571530015,5
with,joy,0.05585463384963528,5
joy,with,0.05585463384963528,5
for,been,0.055836014180104594,14
for,name,0.055836014180104594,14
for,farewell,0.055836014180104594,7
been,for,0.055836014180104594,14
farewell,for,0.055836014180104594,7
name,for,0.055836014180104594,14
as,honour,0.05578142407146133,9
honour,as,0.05578142407146133,9
and,power,0.055742253338747334,23
power,and,0.055742253338747334,23
us,this,0.05572386048876203,24
this,us,0.05572386048876203,24
say,was,0.05569535802805795,10
was,say,0.05569535802805795,10
you,ears,0.05568088130404773,6
if,name,0.05568088130404773,6
he,forth,0.05568088130404773,6
he,place,0.05568088130404773,6
forth,he,0.05568088130404773,6
ears,you,0.05568088130404773,6
place,he,0.05568088130404773,6
name,if,0.05568088130404773,6
for,man,0.05566964969544112,29
man,for,0.05566964969544112,29
a,doth,0.0556604258862739,23
doth,a,0.0556604258862739,23
to,tis,0.05565790336790824,63
tis,to,0.05565790336790824,63
my,romeo,0.05564986137746738,14
romeo,my,0.05564986137746738,14
d,world,0.05554016052269655,9
world,d,0.05554016052269655,9
it,pardon,0.0555154672925629,7
pardon,it,0.0555154672925629,7
and,shalt,0.055476223019921486,16
shalt,and,0.055476223019921486,16
let,made,0.05546378833181755,5
made,let,0.05546378833181755,5
me,shalt,0.05546017103485555,5
me,stand,0.05546017103485555,10
me,comfort,0.05546017103485555,5
stand,me,0.05546017103485555,10
shalt,me,0.05546017103485555,5
comfort,me,0.05546017103485555,5
the,banish,0.05545063466910024,11
the,slain,0.05545063466910024,11
the,thoughts,0.05545063466910024,11
thoughts,the,0.05545063466910024,11
slain,the,0.05545063466910024,11
banish,the,0.05545063466910024,11
were,love,0.05544570214828952,7
love,were,0.05544570214828952,7
must,make,0.0553462416000698,6
make,must,0.0553462416000698,6
us,there,0.05534495005445724,7
there,us,0.05534495005445724,7
men,o,0.0553281603110084,6
o,men,0.0553281603110084,6
be,by,0.0553250480339135,61
by,be,0.0553250480339135,61
you,on,0.055257385920023334,82
on,you,0.055257385920023334,82
be,pardon,0.055254551404929325,7
pardon,be,0.055254551404929325,7
dear,for,0.055233245891944,8
for,dear,0.055233245891944,8
t,she,0.05521968838240121,6
she,t,0.05521968838240121,6
have,not,0.05514209147174361,116
have,well,0.05514209147174361,29
not,have,0.05514209147174361,116
well,have,0.05514209147174361,29
the,d,0.05511063375254103,326
d,the,0.05511063375254103,326
hath,man,0.05510478934326245,7
man,hath,0.05510478934326245,7
now,never,0.055047996550988056,6
never,now,0.055047996550988056,6
him,may,0.05504133950901262,19
may,him,0.05504133950901262,19
a,young,0.05493357302723221,12
young,a,0.05493357302723221,12
let,have,0.054855106407508736,31
have,let,0.054855106407508736,31
he,will,0.05484650163932242,65
will,he,0.05484650163932242,65
all,would,0.05481601127972585,19
would,all,0.05481601127972585,19
and,ask,0.0547971071944345,9
ask,and,0.0547971071944345,9
you,to,0.05473778759597364,552
to,you,0.05473778759597364,552
our,against,0.05471564950442404,5
against,our,0.05471564950442404,5
no,men,0.05455008697914518,7
men,no,0.05455008697914518,7
them,then,0.0543848687148601,11
then,them,0.0543848687148601,11
i,hell,0.05437769310461292,8
i,unless,0.05437769310461292,8
hell,i,0.05437769310461292,8
unless,i,0.05437769310461292,8
his,or,0.05435288690829588,34
his,part,0.05435288690829588,6
or,his,0.05435288690829588,34
part,his,0.05435288690829588,6
to,thoughts,0.05433584912961306,9
to,every,0.05433584912961306,18
every,to,0.05433584912961306,18
thoughts,to,0.05433584912961306,9
not,war,0.05433184033764817,6
not,child,0.05433184033764817,6
war,not,0.05433184033764817,6
child,not,0.05433184033764817,6
speak,thee,0.0543198141837699,9
thee,speak,0.0543198141837699,9
of,part,0.054293357817406525,15
of,murder,0.054293357817406525,5
of,watch,0.054293357817406525,5
part,of,0.054293357817406525,15
watch,of,0.054293357817406525,5
murder,of,0.054293357817406525,5
had,now,0.05421760531921853,10
now,had,0.05421760531921853,10
can,from,0.05419699468123293,7
from,can,0.05419699468123293,7
in,god,0.05418086944741171,27
god,in,0.05418086944741171,27
him,might,0.05417793071190228,5
might,him,0.05417793071190228,5
ll,a,0.05417497985286639,66
a,ll,0.05417497985286639,66
your,both,0.054151482987126326,12
your,right,0.054151482987126326,6
both,your,0.054151482987126326,12
right,your,0.054151482987126326,6
me,would,0.05413962427236041,37
would,me,0.05413962427236041,37
the,worth,0.05413259274118707,7
the,grant,0.05413259274118707,7
the,want,0.05413259274118707,7
the,sleep,0.05413259274118707,14
want,the,0.05413259274118707,7
sleep,the,0.05413259274118707,14
worth,the,0.05413259274118707,7
grant,the,0.05413259274118707,7
thou,better,0.05412486515011733,7
better,thou,0.05412486515011733,7
what,day,0.05411596688224122,11
day,what,0.05411596688224122,11
good,were,0.054109410380466835,11
were,good,0.054109410380466835,11
that,some,0.054109410380466835,32
that,child,0.054109410380466835,8
some,that,0.054109410380466835,32
child,that,0.054109410380466835,8
you,rome,0.054104493069092714,11
rome,you,0.054104493069092714,11
for,such,0.05408482438034118,22
such,for,0.05408482438034118,22
than,who,0.05408236585687844,6
who,than,0.05408236585687844,6
stay,so,0.0539574677653839,7
so,stay,0.0539574677653839,7
as,an,0.05395665465621398,19
an,as,0.05395665465621398,19
me,ere,0.05393365107338299,8
ere,me,0.05393365107338299,8
such,lord,0.053793995680057945,8
lord,such,0.053793995680057945,8
are,d,0.05369736896927775,44
d,are,0.05369736896927775,44
say,thee,0.05368719283097114,14
thee,say,0.05368719283097114,14
most,your,0.05355533398218887,16
your,most,0.05355533398218887,16
s,lady,0.05348481129173937,18
lady,s,0.05348481129173937,18
yield,my,0.053428401383509405,5
my,command,0.053428401383509405,5
my,touch,0.053428401383509405,5
my,yield,0.053428401383509405,5
my,prison,0.053428401383509405,5
command,my,0.053428401383509405,5
touch,my,0.053428401383509405,5
prison,my,0.053428401383509405,5
i,news,0.05341580017119133,22
i,put,0.05341580017119133,22
news,i,0.05341580017119133,22
put,i,0.05341580017119133,22
look,come,0.05341400002784991,5
come,look,0.05341400002784991,5
as,then,0.05339190232448035,29
then,as,0.05339190232448035,29
which,her,0.053339800611652874,18
her,which,0.053339800611652874,18
they,by,0.05332532851878961,19
by,they,0.05332532851878961,19
the,lie,0.053281868704410686,17
lie,the,0.053281868704410686,17
but,crown,0.05327052688604243,7
crown,but,0.05327052688604243,7
for,true,0.0532700127306278,15
true,for,0.0532700127306278,15
his,make,0.05325756607069309,24
make,his,0.05325756607069309,24
cannot,by,0.05320626217619237,7
by,cannot,0.05320626217619237,7
your,fellow,0.05319803697980374,5
fellow,your,0.05319803697980374,5
you,out,0.05313369229016788,34
out,you,0.05313369229016788,34
and,bloody,0.053129947826971544,13
bloody,and,0.053129947826971544,13
any,have,0.053043656515806906,11
have,any,0.053043656515806906,11
come,lord,0.05303006499600566,16
lord,come,0.05303006499600566,16
is,her,0.05302066197005115,63
her,is,0.05302066197005115,63
him,in,0.052876254989725695,110
in,him,0.052876254989725695,110
i,use,0.05286710207937443,14
i,sake,0.05286710207937443,7
use,i,0.05286710207937443,14
sake,i,0.05286710207937443,7
it,as,0.05284256707801852,85
as,it,0.05284256707801852,85
no,shall,0.05283982484531697,29
shall,no,0.05283982484531697,29
if,give,0.052795193066559554,10
give,if,0.052795193066559554,10
give,sir,0.052795193066559554,7
sir,give,0.052795193066559554,7
at,come,0.05278413119822046,13
come,at,0.05278413119822046,13
is,such,0.05272928692933063,24
such,is,0.05272928692933063,24
of,break,0.05265141075042969,8
break,of,0.05265141075042969,8
and,sea,0.052631045437926835,15
sea,and,0.052631045437926835,15
are,your,0.05262697249002225,50
your,are,0.05262697249002225,50
in,death,0.05262146209189048,30
death,in,0.05262146209189048,30
a,high,0.05255387128187747,7
high,a,0.05255387128187747,7
we,for,0.05251348789936107,68
for,we,0.05251348789936107,68
but,that,0.05243582649090068,161
that,but,0.05243582649090068,161
i,mother,0.052420526737297045,27
mother,i,0.052420526737297045,27
say,tell,0.05239272247797231,5
tell,say,0.05239272247797231,5
at,be,0.052322404060926364,38
be,at,0.052322404060926364,38
speak,as,0.05232089196195487,15
as,speak,0.05232089196195487,15
he,unto,0.05230114065266715,8
unto,he,0.05230114065266715,8
not,out,0.05229528569406339,23
out,not,0.05229528569406339,23
you,command,0.0522203491945413,5
command,you,0.0522203491945413,5
too,love,0.05204445534116212,5
love,too,0.05204445534116212,5
a,here,0.05198009067007213,62
here,a,0.05198009067007213,62
my,looks,0.05195371581750367,7
looks,my,0.05195371581750367,7
so,god,0.05194425255216164,13
god,so,0.05194425255216164,13
they,d,0.05191288067380108,30
d,they,0.05191288067380108,30
the,told,0.05191113274722901,13
told,the,0.05191113274722901,13
of,body,0.05190711839704431,11
body,of,0.05190711839704431,11
any,that,0.05176819456556432,20
that,any,0.05176819456556432,20
but,fear,0.05173591581257439,10
fear,but,0.05173591581257439,10
his,state,0.05172874308214708,5
state,his,0.05172874308214708,5
me,ll,0.051653884778484406,40
ll,me,0.051653884778484406,40
o,my,0.051607457491883654,85
my,o,0.051607457491883654,85
let,more,0.05154767088728756,12
more,let,0.05154767088728756,12
as,when,0.051515897325725014,22
when,as,0.051515897325725014,22
and,gentle,0.051505200395492674,23
gentle,and,0.051505200395492674,23
i,unto,0.05142186120519347,25
unto,i,0.05142186120519347,25
not,way,0.05140728732033152,12
way,not,0.05140728732033152,12
in,whom,0.05134973502825313,11
whom,in,0.05134973502825313,11
us,death,0.05132367612153312,5
death,us,0.05132367612153312,5
to,mine,0.05126661740193644,54
mine,to,0.05126661740193644,54
his,had,0.051230698896941526,21
had,his,0.051230698896941526,21
that,stay,0.051184857363150205,16
stay,that,0.051184857363150205,16
he,true,0.051180380077371315,12
true,he,0.051180380077371315,12
no,they,0.051082886189158856,18
they,no,0.051082886189158856,18
our,as,0.051039958119842264,38
as,our,0.051039958119842264,38
for,about,0.05103713129833583,7
for,wish,0.05103713129833583,5
for,thousand,0.05103713129833583,6
for,warwick,0.05103713129833583,10
for,young,0.05103713129833583,8
for,sorrow,0.05103713129833583,6
thousand,for,0.05103713129833583,6
about,for,0.05103713129833583,7
wish,for,0.05103713129833583,5
young,for,0.05103713129833583,8
sorrow,for,0.05103713129833583,6
warwick,for,0.05103713129833583,10
this,sir,0.05098026620907754,34
sir,this,0.05098026620907754,34
which,here,0.050969655456906994,13
here,which,0.050969655456906994,13
if,both,0.05088199842227902,6
both,if,0.05088199842227902,6
any,i,0.05086111938177581,36
i,any,0.05086111938177581,36
i,voice,0.05086111938177581,6
i,dangerous,0.05086111938177581,6
i,speed,0.05086111938177581,6
i,presence,0.05086111938177581,6
dangerous,i,0.05086111938177581,6
voice,i,0.05086111938177581,6
presence,i,0.05086111938177581,6
speed,i,0.05086111938177581,6
the,out,0.05085488297995119,66
out,the,0.05085488297995119,66
s,thine,0.050844715125530925,8
thine,s,0.050844715125530925,8
you,present,0.05074566362853552,7
present,you,0.05074566362853552,7
would,thee,0.05073400259998047,16
thee,would,0.05073400259998047,16
not,doth,0.05067921593119891,16
doth,not,0.05067921593119891,16
the,when,0.050672060631680574,100
when,the,0.050672060631680574,100
give,may,0.05062913131005187,5
may,give,0.05062913131005187,5
such,she,0.05060766824044347,6
she,such,0.05060766824044347,6
know,that,0.050602302638774174,40
that,know,0.050602302638774174,40
what,not,0.05056189928716632,93
not,what,0.05056189928716632,93
by,bolingbroke,0.050500368800267384,5
bolingbroke,by,0.050500368800267384,5
before,but,0.050397565040312085,12
but,before,0.050397565040312085,12
but,daughter,0.050397565040312085,8
daughter,but,0.050397565040312085,8
that,for,0.050369499372999456,200
for,that,0.050369499372999456,200
more,had,0.050301487874688564,8
had,more,0.050301487874688564,8
he,then,0.05028584941734156,35
he,most,0.05028584941734156,15
he,friend,0.05028584941734156,5
most,he,0.05028584941734156,15
then,he,0.05028584941734156,35
friend,he,0.05028584941734156,5
no,think,0.050250106486421205,8
think,no,0.050250106486421205,8
your,queen,0.05022679746403821,23
queen,your,0.05022679746403821,23
for,will,0.050202751633610584,80
will,for,0.050202751633610584,80
ll,lord,0.04998770942368693,16
lord,ll,0.04998770942368693,16
of,since,0.04992855241495648,18
since,of,0.04992855241495648,18
in,best,0.04982856190772039,10
in,woe,0.04982856190772039,5
best,in,0.04982856190772039,10
woe,in,0.04982856190772039,5
is,d,0.049759473248933345,117
d,is,0.049759473248933345,117
ll,at,0.049741775625901645,13
at,ll,0.049741775625901645,13
our,of,0.049734714214058,112
of,our,0.049734714214058,112
a,he,0.049690517614860326,171
he,a,0.049690517614860326,171
you,which,0.049680171234664165,69
which,you,0.049680171234664165,69
us,thou,0.0496590727731619,21
thou,us,0.0496590727731619,21
speak,her,0.049631029294528506,9
her,speak,0.049631029294528506,9
so,better,0.049607236247795825,6
so,master,0.049607236247795825,6
better,so,0.049607236247795825,6
master,so,0.049607236247795825,6
will,father,0.04960468707010004,14
father,will,0.04960468707010004,14
i,mercy,0.04958939231813849,11
mercy,i,0.04958939231813849,11
that,there,0.04954051922148694,46
there,that,0.04954051922148694,46
die,with,0.04951445581861636,10
with,fall,0.04951445581861636,5
with,die,0.04951445581861636,10
fall,with,0.04951445581861636,5
that,being,0.04943953224698164,20
being,that,0.04943953224698164,20
shall,life,0.049419911542561944,8
life,shall,0.049419911542561944,8
and,other,0.04940207530772837,32
and,faults,0.04940207530772837,6
and,welcome,0.04940207530772837,20
and,get,0.04940207530772837,14
and,sake,0.04940207530772837,8
and,beauty,0.04940207530772837,10
and,bianca,0.04940207530772837,8
faults,and,0.04940207530772837,6
other,and,0.04940207530772837,32
get,and,0.04940207530772837,14
welcome,and,0.04940207530772837,20
sake,and,0.04940207530772837,8
beauty,and,0.04940207530772837,10
bianca,and,0.04940207530772837,8
him,shall,0.04937212122813648,39
shall,him,0.04937212122813648,39
are,cannot,0.04935748792517498,6
are,though,0.04935748792517498,5
though,are,0.04935748792517498,5
cannot,are,0.04935748792517498,6
our,leave,0.049353921132315993,5
leave,our,0.049353921132315993,5
the,doing,0.04933370985941831,6
the,loving,0.04933370985941831,9
the,knock,0.04933370985941831,6
the,breath,0.04933370985941831,12
the,nurse,0.04933370985941831,12
the,chamber,0.04933370985941831,6
the,highness,0.04933370985941831,9
the,draw,0.04933370985941831,9
the,forward,0.04933370985941831,6
draw,the,0.04933370985941831,9
doing,the,0.04933370985941831,6
breath,the,0.04933370985941831,12
chamber,the,0.04933370985941831,6
nurse,the,0.04933370985941831,12
loving,the,0.04933370985941831,9
knock,the,0.04933370985941831,6
forward,the,0.04933370985941831,6
highness,the,0.04933370985941831,9
s,now,0.049268326890575864,50
now,s,0.049268326890575864,50
no,were,0.04918173083839522,14
were,no,0.04918173083839522,14
my,lady,0.04917057824096796,29
lady,my,0.04917057824096796,29
to,youth,0.04908751357326748,7
youth,to,0.04908751357326748,7
on,out,0.049081148278970956,8
out,she,0.049081148278970956,6
out,on,0.049081148278970956,8
she,out,0.049081148278970956,6
you,else,0.04905030240503461,13
else,you,0.04905030240503461,13
which,shall,0.04904728648160449,20
which,never,0.04904728648160449,5
shall,which,0.04904728648160449,20
never,which,0.04904728648160449,5
he,daughter,0.0489474986450793,8
daughter,he,0.0489474986450793,8
the,man,0.048945426881472784,86
man,the,0.048945426881472784,86
that,nor,0.04880660357255227,22
that,show,0.04880660357255227,11
show,that,0.04880660357255227,11
nor,that,0.04880660357255227,22
all,their,0.04878049442002458,16
their,all,0.04878049442002458,16
this,stay,0.0487456172000737,9
stay,this,0.0487456172000737,9
in,body,0.04863708110030165,7
body,in,0.04863708110030165,7
and,mine,0.04863679848961608,63
mine,and,0.04863679848961608,63
thou,sweet,0.04854976314857152,9
sweet,thou,0.04854976314857152,9
to,good,0.04851532049721159,123
good,to,0.04851532049721159,123
if,call,0.04850229667692435,6
not,bring,0.04850229667692435,8
call,if,0.04850229667692435,6
bring,not,0.04850229667692435,8
give,go,0.04847381928391694,5
go,give,0.04847381928391694,5
with,state,0.048466700227422575,6
with,marry,0.048466700227422575,6
state,with,0.048466700227422575,6
marry,with,0.048466700227422575,6
let,or,0.04844000480485506,12
or,let,0.04844000480485506,12
know,say,0.0484158532173538,7
say,know,0.0484158532173538,7
it,after,0.048407379294423604,6
after,it,0.048407379294423604,6
no,life,0.04838217035130186,8
life,no,0.04838217035130186,8
were,in,0.04833209900777985,39
in,were,0.04833209900777985,39
this,long,0.048329426960361244,7
long,this,0.048329426960361244,7
ll,much,0.04832790194554483,5
much,ll,0.04832790194554483,5
a,alas,0.04830299412821907,5
alas,a,0.04830299412821907,5
end,my,0.04828876173109831,8
my,end,0.04828876173109831,8
my,wilt,0.04828876173109831,10
my,kiss,0.04828876173109831,6
wilt,my,0.04828876173109831,10
kiss,my,0.04828876173109831,6
to,life,0.0482879530861741,44
life,to,0.0482879530861741,44
and,like,0.04828131473243249,86
like,and,0.04828131473243249,86
and,thus,0.04822671739979371,41
thus,and,0.04822671739979371,41
all,own,0.048137571309413534,6
own,all,0.048137571309413534,6
i,dispatch,0.048068219197605656,5
i,mouth,0.048068219197605656,5
i,chamber,0.048068219197605656,5
i,ill,0.048068219197605656,10
i,witness,0.048068219197605656,5
dispatch,i,0.048068219197605656,5
ill,i,0.048068219197605656,10
chamber,i,0.048068219197605656,5
mouth,i,0.048068219197605656,5
witness,i,0.048068219197605656,5
if,say,0.04802791707552222,15
say,if,0.04802791707552222,15
in,up,0.04797655704612691,27
up,in,0.04797655704612691,27
and,stay,0.047942260548685424,33
and,heaven,0.047942260548685424,33
stay,and,0.047942260548685424,33
heaven,and,0.047942260548685424,33
that,two,0.04783466475158795,13
two,that,0.04783466475158795,13
his,nothing,0.047822019749338134,8
nothing,his,0.047822019749338134,8
or,thou,0.04777492889861047,30
thou,or,0.04777492889861047,30
at,death,0.04768939146643898,7
death,at,0.04768939146643898,7
ll,it,0.047648786120057865,39
it,ll,0.047648786120057865,39
love,some,0.04762036463633295,5
some,love,0.04762036463633295,5
in,now,0.047556746011114044,66
now,in,0.047556746011114044,66
but,day,0.047543483693555356,14
day,but,0.047543483693555356,14
and,set,0.04747615427168991,25
set,and,0.04747615427168991,25
s,like,0.04747371903982437,28
like,s,0.04747371903982437,28
my,tell,0.04746545440983262,31
tell,my,0.04746545440983262,31
be,thy,0.047421309653569076,68
thy,be,0.047421309653569076,68
me,that,0.04738004062506375,180
that,me,0.04738004062506375,180
the,meet,0.047373009093890424,17
meet,the,0.047373009093890424,17
for,peace,0.04734098573837215,9
peace,for,0.04734098573837215,9
in,ever,0.047266345143119975,13
ever,in,0.047266345143119975,13
had,or,0.04719382179225605,8
or,had,0.04719382179225605,8
that,over,0.047123289519800736,5
that,strange,0.047123289519800736,5
strange,that,0.047123289519800736,5
over,that,0.047123289519800736,5
you,power,0.047080709542130145,12
power,you,0.047080709542130145,12
it,that,0.04707108752660092,177
that,it,0.04707108752660092,177
poor,in,0.04705350785294819,15
in,poor,0.04705350785294819,15
yet,see,0.04697427785873923,5
see,yet,0.04697427785873923,5
to,one,0.046958614791145714,77
one,to,0.046958614791145714,77
my,myself,0.04694627385558907,19
my,therefore,0.04694627385558907,19
myself,my,0.04694627385558907,19
therefore,my,0.04694627385558907,19
not,many,0.0469259084419693,11
many,not,0.0469259084419693,11
s,thy,0.046914421497098555,72
thy,s,0.046914421497098555,72
but,where,0.04691178251759449,21
where,but,0.04691178251759449,21
am,tis,0.04689151568947435,6
tis,am,0.04689151568947435,6
of,each,0.0468374754378146,7
of,brought,0.0468374754378146,7
of,age,0.0468374754378146,7
of,person,0.0468374754378146,7
each,of,0.0468374754378146,7
brought,of,0.0468374754378146,7
person,of,0.0468374754378146,7
age,of,0.0468374754378146,7
but,much,0.04681467922330437,13
much,but,0.04681467922330437,13
ll,on,0.04680138198407233,16
on,ll,0.04680138198407233,16
be,show,0.046738700482399684,7
be,dear,0.046738700482399684,7
dear,be,0.046738700482399684,7
show,be,0.046738700482399684,7
a,none,0.04666104706124225,12
none,a,0.04666104706124225,12
is,uncle,0.04665513921713746,5
uncle,is,0.04665513921713746,5
good,would,0.046628554913153236,14
would,good,0.046628554913153236,14
it,fear,0.046616471676542696,11
fear,it,0.046616471676542696,11
on,there,0.04654881176357582,12
there,on,0.04654881176357582,12
there,she,0.04654881176357582,9
she,there,0.04654881176357582,9
that,himself,0.046353945683704524,12
himself,that,0.046353945683704524,12
son,she,0.0463468612917186,5
she,son,0.0463468612917186,5
for,hands,0.04629069627387423,7
hands,for,0.04629069627387423,7
thee,life,0.046166754144840116,7
life,thee,0.046166754144840116,7
to,stay,0.046162960555950816,28
stay,to,0.046162960555950816,28
s,even,0.04613261303771729,10
even,s,0.04613261303771729,10
let,up,0.04612376207767413,6
up,let,0.04612376207767413,6
the,fair,0.046086633186434973,41
fair,the,0.046086633186434973,41
his,thus,0.04605778787741337,11
thus,his,0.04605778787741337,11
now,come,0.04605074853925203,16
come,now,0.04605074853925203,16
not,after,0.04602767754906894,7
after,not,0.04602767754906894,7
before,we,0.04597964325534469,7
we,before,0.04597964325534469,7
who,then,0.045964475634698986,7
then,who,0.045964475634698986,7
me,but,0.0459445474626358,103
but,me,0.0459445474626358,103
and,then,0.045941543198221885,125
then,and,0.045941543198221885,125
these,do,0.04583669541825204,9
do,these,0.04583669541825204,9
and,city,0.045705929747764565,13
city,and,0.045705929747764565,13
that,in,0.04567260213656265,248
in,that,0.04567260213656265,248
in,till,0.04567260213656265,14
till,in,0.04567260213656265,14
that,i,0.04565992569596803,498
i,that,0.04565992569596803,498
but,thing,0.045651130015850444,7
thing,but,0.045651130015850444,7
have,there,0.0456354686679493,25
there,have,0.0456354686679493,25
now,noble,0.04559303430552324,5
noble,now,0.04559303430552324,5
good,so,0.04558596231487164,30
so,good,0.04558596231487164,30
him,hand,0.04555767550380184,8
hand,him,0.04555767550380184,8
i,joy,0.04550600243300532,13
joy,i,0.04550600243300532,13
you,those,0.045380924664235815,15
those,you,0.045380924664235815,15
him,have,0.04532951974236677,66
have,him,0.04532951974236677,66
now,out,0.04528815926183179,8
out,now,0.04528815926183179,8
but,old,0.04523172439957282,9
old,but,0.04523172439957282,9
to,those,0.045192469689743296,24
to,forth,0.045192469689743296,18
to,foot,0.045192469689743296,9
to,canst,0.045192469689743296,9
to,wit,0.045192469689743296,6
forth,to,0.045192469689743296,18
those,to,0.045192469689743296,24
foot,to,0.045192469689743296,9
wit,to,0.045192469689743296,6
canst,to,0.045192469689743296,9
the,lies,0.045177750088260624,16
the,hark,0.045177750088260624,8
the,strength,0.045177750088260624,8
lies,the,0.045177750088260624,16
strength,the,0.045177750088260624,8
hark,the,0.045177750088260624,8
you,be,0.04512000877660225,195
be,you,0.04512000877660225,195
that,wilt,0.04507472684453156,9
wilt,that,0.04507472684453156,9
s,when,0.04502536031117298,31
when,s,0.04502536031117298,31
a,upon,0.0450252843669832,45
upon,a,0.0450252843669832,45
but,as,0.044997034049682506,75
as,but,0.044997034049682506,75
but,should,0.044965040644245856,22
should,but,0.044965040644245856,22
he,tis,0.04495701591227466,20
tis,he,0.04495701591227466,20
your,gone,0.04470992675428484,8
gone,your,0.04470992675428484,8
that,rest,0.04461048897894408,11
rest,that,0.04461048897894408,11
this,little,0.04460155444111805,7
little,this,0.04460155444111805,7
on,when,0.04453352052825031,12
on,name,0.04453352052825031,5
of,most,0.04453352052825031,36
of,seen,0.04453352052825031,8
most,of,0.04453352052825031,36
when,out,0.04453352052825031,5
when,on,0.04453352052825031,12
out,when,0.04453352052825031,5
seen,of,0.04453352052825031,8
name,on,0.04453352052825031,5
the,did,0.04452516622106413,76
did,the,0.04452516622106413,76
i,or,0.04449247926145306,107
or,i,0.04449247926145306,107
kill,it,0.044477085665991206,5
it,meet,0.044477085665991206,5
it,kill,0.044477085665991206,5
meet,it,0.044477085665991206,5
what,nay,0.044470535665886976,7
nay,what,0.044470535665886976,7
for,without,0.044406552399322716,5
without,for,0.044406552399322716,5
ll,where,0.04426904546867723,8
where,ll,0.04426904546867723,8
can,am,0.04425141952326593,5
comes,by,0.04425141952326593,5
shall,sir,0.04425141952326593,19
sir,shall,0.04425141952326593,19
by,comes,0.04425141952326593,5
by,sweet,0.04425141952326593,6
yet,am,0.04425141952326593,7
am,can,0.04425141952326593,5
am,yet,0.04425141952326593,7
sweet,by,0.04425141952326593,6
it,for,0.04419770676803035,126
for,it,0.04419770676803035,126
whose,thou,0.04414064424351644,7
thou,whose,0.04414064424351644,7
are,which,0.0441114165893729,18
which,are,0.0441114165893729,18
and,patience,0.044073241802661395,9
and,wear,0.044073241802661395,9
patience,and,0.044073241802661395,9
wear,and,0.044073241802661395,9
our,must,0.04405758132236752,11
must,our,0.04405758132236752,11
at,may,0.043969501641309694,9
may,at,0.043969501641309694,9
good,who,0.04395849293710041,8
who,good,0.04395849293710041,8
why,my,0.043948880686995526,41
my,why,0.043948880686995526,41
now,lord,0.04392685895072575,19
lord,now,0.04392685895072575,19
i,villain,0.04391225942644794,12
villain,i,0.04391225942644794,12
you,house,0.043899050755940965,16
house,you,0.043899050755940965,16
they,such,0.043887310052735204,6
such,they,0.043887310052735204,6
here,my,0.0438509717924033,63
my,here,0.0438509717924033,63
not,god,0.04379019458911069,22
god,not,0.04379019458911069,22
than,should,0.04376321345663098,7
should,than,0.04376321345663098,7
my,then,0.043668564094353136,66
then,my,0.043668564094353136,66
o,love,0.04360416173907748,12
love,o,0.04360416173907748,12
know,make,0.043544034827494714,6
make,man,0.043544034827494714,6
make,know,0.043544034827494714,6
man,make,0.043544034827494714,6
me,it,0.0435000447996795,114
it,me,0.0435000447996795,114
you,since,0.04344642488703615,14
since,you,0.04344642488703615,14
so,then,0.043435985241312494,26
then,so,0.043435985241312494,26
and,body,0.04341171161854087,16
body,and,0.04341171161854087,16
me,take,0.04339565963347489,20
take,me,0.04339565963347489,20
for,very,0.04339538900446045,13
very,for,0.04339538900446045,13
this,out,0.04329343754278654,17
out,this,0.04329343754278654,17
good,come,0.043290127108071876,15
come,good,0.043290127108071876,15
with,lies,0.04326550654161477,5
with,sun,0.04326550654161477,5
with,hope,0.04326550654161477,7
sun,with,0.04326550654161477,5
lies,with,0.04326550654161477,5
hope,with,0.04326550654161477,7
but,love,0.04324088737084192,25
love,but,0.04324088737084192,25
you,it,0.043148043231943864,194
it,you,0.043148043231943864,194
an,so,0.04312070792662916,17
so,an,0.04312070792662916,17
a,out,0.04309078458978348,32
out,a,0.04309078458978348,32
let,mine,0.04305453034999754,6
mine,let,0.04305453034999754,6
s,lies,0.0430193776135744,5
lies,s,0.0430193776135744,5
our,make,0.04296226048476472,12
make,our,0.04296226048476472,12
you,nor,0.042843656598875554,24
nor,you,0.042843656598875554,24
me,here,0.04275297437833754,37
here,me,0.04275297437833754,37
not,help,0.04274996778783307,6
help,not,0.04274996778783307,6
in,child,0.04272822148978133,7
child,in,0.04272822148978133,7
the,visit,0.04270313096040523,5
the,hundred,0.04270313096040523,5
the,hate,0.04270313096040523,15
the,dishonour,0.04270313096040523,5
the,france,0.04270313096040523,10
the,oft,0.04270313096040523,5
the,bride,0.04270313096040523,5
