x,y,pmi,count
always,the,0.15467689040433755,5
the,writ,0.15467689040433755,5
curse,the,0.15467689040433755,10
the,wither,0.15467689040433755,5
clock,the,0.15467689040433755,5
belike,the,0.15467689040433755,5
nine,the,0.15467689040433755,5
evil,the,0.15467689040433755,5
paulina,the,0.15467689040433755,5
i,too,0.15453643890956384,72
than,they,0.15447937298285216,13
come,sweet,0.15444057923073856,5
thee,with,0.1544349670670377,68
one,or,0.15438719979977536,12
him,who,0.15434366824165474,18
him,pardon,0.15434366824165474,6
not,warrant,0.1541862339924859,5
hope,not,0.1541862339924859,10
not,reason,0.1541862339924859,5
business,have,0.15405911721069054,5
have,time,0.15405911721069054,20
have,sea,0.15405911721069054,5
a,fall,0.15393657554113238,10
day,shall,0.15385036323674942,10
this,what,0.1537460238661861,89
right,this,0.1537460238661861,7
this,young,0.1537460238661861,8
i,none,0.15373904553845258,26
how,where,0.1537384640162028,9
come,who,0.15357973755760246,9
her,name,0.15356138517831167,7
good,nor,0.15354195409256524,7
love,think,0.1534240908043719,5
joy,me,0.15339085309531933,6
for,himself,0.1532947252799779,11
crown,for,0.1532947252799779,11
from,where,0.15326589108393365,11
can,well,0.15323764719693736,7
hands,will,0.15320658104261164,5
bloody,the,0.15317673526192932,17
men,than,0.1531476908910698,5
have,home,0.15313410199005634,7
honest,in,0.153048048822784,5
death,is,0.15298863130837714,33
and,withal,0.15294266721479782,11
death,more,0.15291774344697706,9
me,not,0.15279714899478794,172
good,thee,0.1527836552604479,25
does,not,0.15271154842648021,6
not,proud,0.15271154842648021,6
ah,not,0.15271154842648021,6
content,is,0.15270853166506365,5
ask,you,0.15259089431210413,6
something,you,0.15259089431210413,6
widow,you,0.15259089431210413,6
are,tis,0.15257697484023863,13
proud,that,0.1524891184692988,8
back,with,0.15240997596668285,9
to,town,0.15240243933761163,6
letters,to,0.15240243933761163,6
besides,to,0.15240243933761163,6
oxford,to,0.15240243933761163,6
say,we,0.15227003133365588,21
been,i,0.15225173421528623,44
i,sight,0.15225173421528623,11
farewell,i,0.15225173421528623,22
but,what,0.15216008084278063,90
my,thought,0.15213178713360923,13
nor,sir,0.15198812602394354,6
all,and,0.15198531794559111,244
best,it,0.15194797120149311,9
came,that,0.15192326238676776,13
words,your,0.15185763642327757,9
for,nothing,0.15181903754720177,13
day,have,0.15177735461388414,17
bolingbroke,d,0.15175026285242665,10
and,hang,0.15170712020249089,9
and,new,0.15170712020249089,18
be,young,0.15168705531385956,9
but,some,0.15168705531385956,23
that,upon,0.1516720072557197,54
business,my,0.15163288474456457,10
so,wilt,0.15159677478512723,5
a,once,0.15158267014765503,16
but,show,0.1515036926419767,8
but,gentle,0.1515036926419767,8
never,thee,0.15136833603749186,8
i,patience,0.15128770611266937,10
camillo,i,0.15128770611266937,10
hate,his,0.15126289991635225,5
all,the,0.15125723114620032,253
him,man,0.15122764065417235,22
such,were,0.15113062412703968,6
on,own,0.15110056706550765,6
lay,the,0.15104260574924344,21
breathe,the,0.15104260574924344,7
match,the,0.15104260574924344,7
that,voices,0.1510194233885232,5
point,that,0.1510194233885232,5
that,worse,0.1510194233885232,5
seek,that,0.1510194233885232,5
pleasure,that,0.1510194233885232,5
that,wind,0.1510194233885232,5
indeed,you,0.15092373494464112,13
even,it,0.15090524685447837,12
death,on,0.1508670126194899,11
friend,have,0.15083014708049206,6
clarence,have,0.15083014708049206,6
er,for,0.15074004449056239,15
dream,of,0.15073360930653704,7
at,was,0.15071301735840942,15
my,sent,0.15070786952393037,7
speak,tis,0.1506409532278362,5
live,on,0.15058691297617646,5
some,us,0.15057490494449197,6
must,that,0.15054059811190054,49
brother,were,0.15051937211634867,5
enough,you,0.1504248325555965,10
a,though,0.1503935196400558,23
am,sir,0.1503694343181461,13
her,out,0.1502836754170757,11
is,rest,0.150195731124207,11
my,word,0.150194822232247,18
god,will,0.15007086718975304,15
him,power,0.15006487026237977,6
him,wilt,0.15006487026237977,5
long,thy,0.1500198959463966,6
do,heaven,0.14987750799733443,6
but,had,0.14978926755501268,27
and,chance,0.14977262042529121,7
and,blows,0.14977262042529121,7
thou,well,0.14971065331028632,33
of,sword,0.14956142375848613,10
him,if,0.1495216625844276,47
pass,you,0.14949981733496226,7
ill,that,0.14934583949895708,7
she,tell,0.14926887104826328,7
in,tears,0.14921319404363217,11
daughter,will,0.14917909175956814,7
a,too,0.1491673363221787,42
love,tis,0.14916626766183047,7
dear,me,0.14915380015206467,9
know,them,0.14910892008017887,9
send,the,0.1490366230516449,18
attend,the,0.1490366230516449,9
richmond,the,0.1490366230516449,9
kings,the,0.1490366230516449,9
one,such,0.1490017253449179,6
for,marry,0.1489923782210423,8
by,thine,0.1489867700432789,5
fool,to,0.14894190722810516,10
leisure,to,0.14894190722810516,5
cheer,to,0.14894190722810516,5
many,of,0.14893155492885662,26
and,end,0.14885927732966464,19
and,years,0.14885927732966464,19
did,had,0.1487737129337976,6
hast,so,0.14876748476626295,9
fight,your,0.14868179424982805,5
meet,you,0.14866060068367176,11
of,son,0.1486519061864812,45
devil,i,0.14864760994646095,8
i,subject,0.14864760994646095,8
of,one,0.14860471052441523,77
bring,the,0.14855380534554874,29
bloody,in,0.14853194765782027,7
in,night,0.14853194765782027,21
we,why,0.14849353378139965,16
else,we,0.14849353378139965,5
more,pray,0.14845768389534394,5
law,that,0.1484188498579979,9
hear,it,0.14841287569891085,20
days,my,0.14840391461436614,8
did,was,0.1483591119649321,9
fall,the,0.14833671237331855,20
and,yea,0.14832737955111033,12
gracious,this,0.14821353526622508,6
england,is,0.14811277997591452,6
full,with,0.14800085706162777,8
god,had,0.14799190447441637,5
d,should,0.14789412669131544,26
heaven,of,0.1478090562892204,28
honour,it,0.14779201143033546,15
it,lies,0.14779201143033546,6
god,no,0.1477845545149258,12
run,the,0.14776489598800757,11
part,s,0.14775472813358737,9
fire,s,0.14775472813358737,5
before,d,0.14772277356938318,14
he,hear,0.14771744803725964,18
some,tis,0.14769657258105487,5
a,saw,0.14768762626413084,9
a,rich,0.14768762626413084,5
a,touch,0.14768762626413084,6
a,bosom,0.14768762626413084,5
a,light,0.14768762626413084,9
a,title,0.14768762626413084,5
daughter,our,0.147598173229437,5
as,should,0.14759622880285805,23
do,this,0.14756179082547807,59
be,talk,0.1475310955427019,6
an,is,0.14752708267621564,39
in,tongue,0.1473814980263878,13
but,own,0.1473075780483685,13
but,swear,0.1473075780483685,5
by,most,0.147195862425398,11
go,yet,0.1471400153884917,8
holy,this,0.14711544496717296,5
me,now,0.1470506750643003,60
me,turn,0.1470506750643003,6
back,your,0.14690553622402505,8
enemy,the,0.14688664597808576,13
sight,the,0.14688664597808576,13
o,were,0.1468698171783148,15
of,prince,0.14683856542301285,27
of,wit,0.14683856542301285,6
i,win,0.14677160494770558,7
for,lie,0.1467556634989735,7
it,now,0.14674172196583748,59
run,to,0.14665011044852036,9
them,will,0.14664753215807355,25
my,pity,0.1466203618739489,9
if,sir,0.14634194503510262,23
hear,shall,0.1463299245506184,10
and,seen,0.14631208831578477,15
and,given,0.14631208831578477,10
and,silence,0.14631208831578477,5
and,met,0.14631208831578477,10
and,same,0.14631208831578477,10
and,manner,0.14631208831578477,5
and,desperate,0.14631208831578477,5
and,dance,0.14631208831578477,5
father,so,0.14625154445594404,19
the,twas,0.14624372286747472,15
being,they,0.1461827975156491,5
every,for,0.14609513944479882,9
for,said,0.14609513944479882,9
see,will,0.14604620544598934,17
ears,in,0.14604314725412554,6
blood,was,0.14601789615002958,5
had,us,0.14598797867486388,7
let,our,0.14593101386197405,20
some,would,0.14587978373611218,8
my,unto,0.14587157809897103,19
he,what,0.14585751165313576,89
he,only,0.14585751165313576,6
before,he,0.14585751165313576,15
about,he,0.14585751165313576,7
it,too,0.1458111893788768,25
at,see,0.14576843474134707,9
at,look,0.14576843474134707,6
land,the,0.1457527171827224,17
nay,you,0.14573604766635515,22
and,take,0.14571675651330349,81
for,thing,0.145675328409786,11
i,therefore,0.1456211553162731,39
is,very,0.14558044346051952,18
her,to,0.14554759269186257,176
soul,to,0.14550873138971118,30
have,still,0.1455013135754251,9
see,this,0.1454734979001962,24
not,thine,0.14541230968498078,11
not,sun,0.14541230968498078,7
shall,your,0.1453442601917962,68
loved,my,0.14519877473915466,5
just,my,0.14519877473915466,5
my,sworn,0.14519877473915466,5
my,petruchio,0.14519877473915466,5
soon,that,0.1451898797277994,6
i,shall,0.14506134281387734,201
in,such,0.14502247820171815,34
him,very,0.14498534473310476,10
bid,you,0.14490406564581312,14
business,is,0.1448596225781927,7
of,such,0.1447948229130266,53
a,old,0.14474324561734955,21
his,less,0.1447320327573945,5
business,his,0.1447320327573945,5
prince,s,0.1447282735033995,13
love,they,0.14449703321795335,11
be,live,0.14444001856556,12
me,while,0.1443615365535191,7
into,this,0.14430446763334456,7
em,i,0.14428280454401088,6
i,quickly,0.14428280454401088,6
but,other,0.14428112341818067,11
come,done,0.14422141404905245,5
and,still,0.14418839468592923,34
hear,s,0.1440107869997127,21
any,thee,0.1440097309529428,7
curse,you,0.1439907225501866,5
bold,you,0.1439907225501866,5
no,or,0.1438964848408219,24
this,upon,0.14383773520593707,30
to,weep,0.1438022675756941,12
bad,to,0.1438022675756941,8
for,speak,0.14379118453523454,28
for,has,0.14379118453523454,8
go,like,0.14376901930278513,8
at,him,0.14372469223136078,32
at,these,0.14372469223136078,8
and,nothing,0.14371151478525937,37
lady,o,0.14368036968379938,9
d,son,0.14368036968379938,17
it,none,0.14367544523550324,9
by,him,0.14360129558842144,51
must,when,0.14359173815657272,8
arm,is,0.14356515222519392,5
any,would,0.14353856792120967,5
a,for,0.14347795373773764,264
of,twere,0.14345882477163224,8
on,very,0.14345882477163224,6
air,of,0.14345882477163224,8
art,d,0.14343815301165172,15
bear,you,0.14338289252528036,21
that,them,0.14332595205164117,62
and,gold,0.14330657817605955,8
and,london,0.14330657817605955,8
have,no,0.14324973195598867,61
hand,then,0.14323296532997057,5
rest,so,0.14316360724826438,6
court,my,0.14307508110929917,6
to,way,0.1430729735640072,35
hand,is,0.14306278723927296,18
back,that,0.14296841973384136,13
one,when,0.1429275776327248,9
thing,to,0.1428571214313812,27
at,our,0.14285173820497532,21
father,is,0.14276754964673136,34
this,though,0.14275063956472286,12
men,on,0.1427380038893055,7
i,sin,0.1427064163090558,11
i,report,0.1427064163090558,11
i,straight,0.1427064163090558,11
be,land,0.14259587786718975,5
duty,in,0.14258261514461903,5
and,follow,0.14251909929864565,19
if,thee,0.14245590288432114,30
thee,though,0.14245590288432114,6
father,here,0.14238961468812314,9
man,would,0.14237267599441952,10
my,noble,0.14226103310731503,26
but,she,0.14219817226988823,39
at,out,0.14219817226988823,8
now,upon,0.14219817226988823,14
against,your,0.1421591011995634,13
her,whose,0.14213192339752986,5
rise,the,0.14208776309631707,6
has,the,0.14208776309631707,24
slave,the,0.14208776309631707,8
purpose,the,0.14208776309631707,14
the,twixt,0.14208776309631707,6
forbid,the,0.14208776309631707,6
presently,the,0.14208776309631707,8
danger,the,0.14208776309631707,6
bones,the,0.14208776309631707,6
bishop,the,0.14208776309631707,6
fresh,the,0.14208776309631707,6
a,far,0.14208374874613233,11
had,hath,0.1419801411704569,8
how,when,0.14196333549172097,11
and,widow,0.14194728291333467,11
again,to,0.14193700565944667,41
is,none,0.14192320515821713,11
known,you,0.141867028920331,6
bound,you,0.141867028920331,6
must,not,0.14180818541615545,36
some,upon,0.14177876665361056,6
all,from,0.14177631518001574,27
but,eye,0.14177508944840753,6
but,gracious,0.14177508944840753,6
eyes,s,0.14172276336367426,13
let,tell,0.14171573315781735,7
by,fair,0.14164640687753557,8
hour,it,0.14163170272551695,6
send,your,0.14161993976234125,5
lost,my,0.14156449008406066,7
his,while,0.141503062627196,6
have,if,0.14150192214649185,58
ground,to,0.14148602484851322,11
free,to,0.14148602484851322,11
head,with,0.14146998990267007,12
majesty,of,0.14144353353630665,10
least,of,0.14144353353630665,5
king,true,0.14138670679092116,9
be,comfort,0.14137078683788343,6
nature,s,0.14122386097462958,6
hast,it,0.1411614325313223,13
make,you,0.14113712205624512,58
in,yourself,0.14110792957861334,7
in,land,0.14110792957861334,7
go,well,0.14109093590233818,10
go,not,0.14109093590233818,40
none,that,0.1410733135329672,14
death,see,0.1410733135329672,5
for,us,0.1410054502763008,37
our,whose,0.14096759433042388,5
i,seven,0.14082227243450443,5
flatter,i,0.14082227243450443,5
get,i,0.14082227243450443,15
i,leisure,0.14082227243450443,5
could,so,0.14078390550290976,7
peace,shall,0.14077384260653078,5
they,who,0.14070175820576786,8
thus,you,0.1406916710123964,27
grace,now,0.14067699914935547,5
arms,but,0.14067699914935547,5
me,to,0.14064468565472413,395
house,to,0.14062060878950483,32
heart,which,0.14057326226079264,7
is,makes,0.14055964208546867,9
is,think,0.14055964208546867,24
as,those,0.14045698066250614,8
as,st,0.14045698066250614,13
as,came,0.14045698066250614,6
know,your,0.14045404783555113,30
cause,that,0.14039099684603065,12
justice,you,0.1403564378950925,7
shall,then,0.14031402839533683,24
she,yet,0.14031402839533683,10
a,noble,0.14030567264153132,25
in,royal,0.14029081836503424,9
like,sir,0.1402650555734711,11
great,no,0.1402622001857278,7
grace,i,0.14021444240959816,34
with,worthy,0.14017551954967125,5
order,to,0.1401679829206,7
a,had,0.14015631934772144,49
his,way,0.14004324786815314,11
not,therefore,0.14001727779827455,16
a,kate,0.14000079759783987,8
life,of,0.13994982791284272,43
s,worthy,0.1399293906216308,5
go,we,0.13980735459630692,18
keep,you,0.13975366960693192,15
show,you,0.13975366960693192,15
i,though,0.13973517679329023,38
made,there,0.13966583575449312,5
t,why,0.1396131439684616,5
queen,t,0.1396131439684616,5
show,to,0.13956521463243948,24
shall,these,0.1395487515772245,12
and,those,0.13947266378547926,35
gloucester,that,0.13943755083870807,5
see,thou,0.13940871018459602,21
poor,s,0.13937579656081672,14
for,no,0.13936355626533758,79
d,hour,0.13934100487060663,5
as,yet,0.13932747552153624,24
blood,her,0.13932094606370146,7
any,her,0.13932094606370146,7
body,to,0.13931725888382365,17
know,now,0.13927755277654763,13
no,then,0.1392762872040767,24
been,by,0.13922693275412268,8
he,tell,0.13922693275412268,20
faith,he,0.13922693275412268,5
his,out,0.13921126584761123,21
of,three,0.13915173675672188,14
then,was,0.13906903619470176,15
a,servant,0.13891370195662575,7
a,ears,0.13891370195662575,7
duke,the,0.13883460569859518,133
look,or,0.13874465121438456,6
a,s,0.13873790981421208,247
both,thou,0.1387263934976595,12
our,take,0.13858135491006174,11
master,me,0.1385514902768881,11
fellow,i,0.13853047565491958,18
i,next,0.13853047565491958,9
may,some,0.13852560925588878,6
er,it,0.13835045519749395,13
and,broke,0.13834315864450944,6
and,conscience,0.13834315864450944,6
and,lived,0.13834315864450944,6
and,mad,0.13834315864450944,12
and,sick,0.13834315864450944,6
and,blow,0.13834315864450944,6
is,now,0.1382456432465823,71
if,will,0.138183707458105,42
to,world,0.13816200022300137,36
if,your,0.13813161191651988,64
all,day,0.13803754319955547,10
farewell,s,0.13799489084443115,8
now,you,0.1376505445191676,100
at,when,0.1376505445191676,12
turn,you,0.1376505445191676,10
love,your,0.13760551314606276,33
know,man,0.13757249941253535,7
go,lady,0.1375456551376885,5
his,words,0.13750032017352212,8
again,him,0.13747574295435924,10
a,twere,0.13746846108244484,6
a,pluck,0.13746846108244484,6
in,power,0.13744297549220796,12
let,no,0.13740028220532133,22
own,s,0.13735196773382014,15
cry,the,0.1373413280718554,13
charge,the,0.1373413280718554,13
for,know,0.13733969614676067,35
by,set,0.1373010117180842,5
by,crown,0.1373010117180842,5
before,have,0.1372573398912182,14
hath,no,0.13722516346024569,19
if,know,0.13718456327070383,15
did,o,0.13710997988915863,12
help,you,0.13707872813385658,11
fear,thee,0.137060870997615,6
for,though,0.13695176000492906,15
mind,the,0.13694812344390592,24
hither,is,0.1368317695662255,8
see,you,0.13683034695356433,46
by,should,0.13682086298824422,16
are,poor,0.13675906421949083,6
much,or,0.13670090870439824,6
as,set,0.136596559849268,7
mine,this,0.13659033085990444,21
full,so,0.13653302834925135,5
in,one,0.13637983057474612,48
call,thou,0.1363466917523048,12
and,talk,0.13627015002164414,19
have,must,0.1362306385102036,26
art,then,0.13617785920869813,6
ll,pray,0.13615825710168286,5
fair,more,0.13615390119805051,5
an,there,0.13613974481296492,8
by,ever,0.13602179287891122,6
head,will,0.13601764570159727,7
honour,on,0.1359492229928867,6
live,so,0.13591657049996486,8
looks,me,0.1358665081117866,5
me,sovereign,0.1358665081117866,5
how,son,0.135807746583914,6
night,the,0.13580263919250662,49
already,i,0.1356826327820933,8
lest,that,0.135644561821569,6
can,must,0.13562280848529734,5
come,thee,0.1355316634954504,21
grace,no,0.13546331730395905,6
mouth,to,0.13536910003883124,6
buy,to,0.13536910003883124,6
to,virtuous,0.13536910003883124,6
highness,to,0.13536910003883124,9
draw,to,0.13536910003883124,9
both,for,0.13535801699837177,17
give,your,0.13524592367903174,24
give,make,0.13524592367903174,6
house,is,0.13524385378659357,14
richard,too,0.13524012800506538,5
come,t,0.13516352370744628,8
one,us,0.13508204460438875,8
as,within,0.1350619487757999,5
a,never,0.13503737806628982,29
have,talk,0.13503587989726015,5
mine,why,0.1350011238265039,5
after,him,0.1350011238265039,5
of,some,0.13493934212330513,54
and,mind,0.13492349938637216,23
none,so,0.13489108128227456,6
day,was,0.13487660407568278,6
honour,if,0.13486212735167255,7
if,off,0.13486212735167255,5
cannot,they,0.13472317534859848,5
get,your,0.13467107980701343,5
forth,his,0.1346636380968906,7
art,come,0.13464865170653356,6
me,mine,0.13464141708248034,24
are,what,0.1346267837795188,44
another,in,0.1346136854733437,9
is,warrant,0.13461030957226747,5
d,men,0.13456132751141228,14
away,to,0.13455505203684717,41
here,were,0.13449313384208936,11
good,lady,0.13446601433602628,8
still,that,0.13446601433602628,16
may,our,0.13443672717146612,15
our,time,0.13443672717146612,10
both,by,0.13442804987235388,8
and,meet,0.13441286501607705,20
then,thou,0.13423520060919786,37
like,love,0.1342003327569891,8
but,enough,0.1341461319903977,5
but,sea,0.1341461319903977,5
being,he,0.13408729310171158,14
is,poor,0.13405671551145337,16
brother,me,0.13403016507178933,20
d,thing,0.13402149589199502,8
mine,with,0.13401521084485277,25
husband,thou,0.13397995847319782,6
hands,thou,0.13397995847319782,6
one,speak,0.13397273497979825,6
queen,s,0.13396644364795404,31
down,he,0.13387621437002148,11
her,some,0.1338368243666474,11
a,than,0.13381122278014243,66
go,make,0.13381023813387727,8
been,in,0.1338086908371139,21
hast,that,0.13376041794701754,20
as,before,0.13372359800353772,12
and,kind,0.13372296100776426,17
gone,so,0.13372205101542292,7
day,from,0.13369420617160752,7
come,up,0.1336207352931651,8
hast,will,0.1335936702076286,8
of,strong,0.13347460386503135,6
great,of,0.13347460386503135,30
mowbray,of,0.13347460386503135,6
all,myself,0.13345605101106936,7
even,your,0.13341950982870632,11
kill,to,0.13340839927330336,17
found,i,0.1333663900549124,11
he,t,0.13331383878881192,21
northumberland,the,0.13331383878881192,7
that,thus,0.13329065642809165,24
d,other,0.13326685715841347,10
d,woman,0.13326685715841347,5
o,sir,0.13321493600563442,20
comes,o,0.13321493600563442,5
in,keep,0.13320592254895336,12
cousin,s,0.1331960079626624,8
is,looks,0.13313562400626178,6
in,our,0.13306055200972045,87
for,one,0.13304077221464097,38
but,is,0.13303878054908638,152
all,even,0.13300947566899204,6
here,in,0.13300518555351298,63
take,thou,0.1329872849395201,19
ere,we,0.13298136760315202,5
father,there,0.132973954790038,7
fear,that,0.13295542331078777,21
are,tell,0.1329035393752499,10
are,dead,0.1329035393752499,5
did,first,0.1328905693598118,6
old,s,0.13282905020369182,13
life,now,0.13277709824432302,8
hear,now,0.13277709824432302,8
on,thy,0.13274945011181033,34
and,moon,0.1327392811265109,7
and,buy,0.1327392811265109,7
and,worship,0.1327392811265109,7
and,living,0.1327392811265109,7
and,awhile,0.1327392811265109,7
he,head,0.13269606559516486,10
he,matter,0.13269606559516486,5
back,my,0.1326096474311342,14
my,reason,0.1326096474311342,7
lies,my,0.1326096474311342,10
honour,my,0.1326096474311342,25
hastings,my,0.1326096474311342,6
duty,my,0.1326096474311342,6
my,strength,0.1326096474311342,5
she,with,0.13248869088338022,45
on,till,0.13248869088338022,5
maid,with,0.13248869088338022,5
a,bloody,0.132447659707394,8
are,thus,0.13243377785632396,7
house,we,0.13234689783084272,6
oath,to,0.1323426454086434,11
do,should,0.1323319911710371,14
on,s,0.13224256195533976,60
kate,s,0.13224256195533976,5
sir,will,0.13223437494490378,29
live,thy,0.1322055621485484,7
again,now,0.1321562339757476,6
any,here,0.13215191802718682,5
rather,thou,0.13209581459864644,5
death,to,0.13208785251080823,71
i,now,0.13204834812699928,161
i,woo,0.13204834812699928,7
i,sleep,0.13204834812699928,14
i,name,0.13204834812699928,42
grant,i,0.13204834812699928,7
fall,his,0.13195774472096564,5
d,friends,0.13192850638615128,9
in,s,0.13187105253841364,205
and,law,0.13181229148555168,18
do,life,0.13179911443927073,9
all,d,0.13176150216109644,60
hath,time,0.13173203749254803,6
thy,word,0.131692514856865,6
at,take,0.13166018082998018,8
not,you,0.13162402519934743,279
by,day,0.13157396852559713,10
i,nor,0.13144557983883867,48
good,s,0.13144128039611186,57
a,is,0.13143624843257617,281
purpose,you,0.13140159524216605,7
been,sir,0.13140159524216605,5
deed,you,0.13140159524216605,6
confess,you,0.13140159524216605,5
make,this,0.13129686730886386,29
thou,when,0.1312908199624166,28
the,wrong,0.13127489381409957,17
and,trust,0.13122341752156158,11
and,ear,0.13122341752156158,11
title,to,0.13121314026767356,8
fear,our,0.13120775704126772,6
our,therefore,0.13120775704126772,6
have,set,0.13117545908402203,8
hence,not,0.13117187057037055,12
hand,which,0.13114746946386308,5
all,had,0.13113885763594482,15
pardon,thy,0.13097526534304768,5
but,friend,0.13091716186019917,6
but,clarence,0.13091716186019917,6
he,not,0.1306890528642744,145
him,though,0.13063631842405377,9
have,madam,0.1306267609922051,7
ll,up,0.1305783797208463,8
find,in,0.130530981075878,11
and,seem,0.13051782113255286,15
from,that,0.13041775989152585,79
me,son,0.13038061013375554,20
was,what,0.13034873179983997,30
there,up,0.13032580950034978,6
england,to,0.13025969426035094,13
ay,my,0.13022994568577947,26
is,madam,0.1302011906672124,10
live,o,0.13012385902849252,5
speak,where,0.12995635436798514,5
death,let,0.1299499131710625,8
nay,s,0.12990449718637515,13
fear,thy,0.12990160723898414,8
therefore,thy,0.12990160723898414,8
have,mind,0.12989624024484908,6
idle,the,0.12985330667930542,5
met,the,0.12985330667930542,10
given,the,0.12985330667930542,10
judge,the,0.12985330667930542,5
repent,the,0.12985330667930542,5
swift,the,0.12985330667930542,5
abroad,the,0.12985330667930542,5
castle,the,0.12985330667930542,5
six,the,0.12985330667930542,5
the,trial,0.12985330667930542,5
i,yours,0.1298268881330412,13
o,what,0.12982346511583961,41
lord,stay,0.12980608465889687,5
death,my,0.12979867009730575,44
most,which,0.12971533467258428,7
her,leave,0.12969949624704674,6
by,die,0.12968161484789223,6
come,our,0.12967854953910307,21
my,old,0.12966526678435294,21
lord,tis,0.12954119018169807,11
power,your,0.12953144015460233,8
on,yet,0.1293186440938736,13
er,the,0.1292925648558877,43
is,master,0.1291900272723501,13
now,we,0.129188378586013,30
do,ll,0.1291805848807811,22
all,being,0.12912140599488808,8
is,time,0.1290653553949608,27
that,words,0.12895268085711384,14
is,so,0.12889480974898232,114
for,leave,0.12888413825689607,15
beseech,have,0.1288755711924417,5
comfort,have,0.1288755711924417,5
angelo,have,0.1288755711924417,5
god,his,0.1288220308681071,20
an,tis,0.12879562007257245,6
death,say,0.1287629911917687,7
even,of,0.12876250177721774,25
my,set,0.12874922661789606,16
seat,to,0.12873852113981818,5
blow,to,0.12873852113981818,5
to,victory,0.12873852113981818,5
drink,to,0.12873852113981818,5
broke,to,0.12873852113981818,5
down,now,0.12869570186624113,5
follow,with,0.12869570186624113,6
i,when,0.1285878160174928,100
and,sleep,0.12858332135535316,16
and,throne,0.12858332135535316,8
and,hours,0.12858332135535316,12
and,rage,0.12858332135535316,8
more,which,0.1284883557388356,16
grief,s,0.1284495729382007,6
i,word,0.128444223858174,28
gods,it,0.12837897038620041,5
it,wrong,0.12837897038620041,5
not,nurse,0.12837897038620041,5
thee,who,0.12837469181252234,11
life,thou,0.12835187346477175,15
up,when,0.12831051826502418,6
a,with,0.12830412805745517,241
death,was,0.128289129189598,8
sorrow,that,0.128156540429019,10
company,that,0.128156540429019,5
romeo,that,0.128156540429019,15
i,if,0.12815330424347507,185
of,these,0.1280891294101739,51
he,wife,0.12800728070592352,11
pass,the,0.128001301817712,13
romeo,will,0.1279897926896301,6
as,would,0.12791632642579023,32
die,this,0.12781028977178632,10
but,joy,0.1277120219849878,5
and,gone,0.12770684379872443,33
ll,not,0.12762037721183458,55
make,your,0.12761281199573393,31
call,do,0.12755947630979222,7
ll,mine,0.1275091479931697,8
mean,my,0.12747000777872314,12
should,t,0.12744723691342694,5
and,said,0.12742674415541094,25
in,indeed,0.12734264858788216,10
be,else,0.12732770945441493,9
by,thus,0.12732770945441493,8
d,lie,0.127276493469226,5
in,which,0.12726814914831305,67
i,wouldst,0.12724946524523048,6
close,i,0.12724946524523048,6
i,katharina,0.12724946524523048,6
before,let,0.12715701298689241,5
am,one,0.12713331044949283,9
as,dead,0.12709301910452458,8
should,their,0.12706102569908795,8
o,stand,0.127054627300816,5
people,you,0.12699247633711105,14
part,you,0.12699247633711105,14
not,were,0.12688250748625993,39
got,the,0.12684779653958017,8
almost,the,0.12684779653958017,8
music,the,0.12684779653958017,8
state,this,0.12676253418059258,6
and,them,0.1267193936791949,124
and,put,0.12665740031931474,30
her,on,0.12661975721928231,25
doth,o,0.12661793095240384,7
ay,more,0.12655584244751422,5
but,he,0.1265523564577491,110
see,she,0.12643762491134838,8
all,with,0.1264357081353426,75
house,will,0.12640187690999813,7
and,says,0.1263618613613951,13
and,back,0.1263618613613951,26
person,that,0.12630453556742563,6
pass,that,0.12630453556742563,6
age,that,0.12630453556742563,6
ever,he,0.126261955589755,10
for,tis,0.12622789461315598,30
t,thou,0.12618272063333566,18
an,yet,0.12615552390636406,7
fair,on,0.12613424069928797,6
and,dead,0.12610870222749782,35
more,she,0.12604759840834662,14
request,to,0.12592754380598978,7
thence,to,0.12592754380598978,7
entreat,to,0.12592754380598978,7
heaven,that,0.12581847566005439,19
comes,his,0.12570879544396416,10
a,most,0.125693332557963,33
her,will,0.12565172792066542,38
of,whence,0.12564926635307475,5
of,told,0.12564926635307475,10
but,still,0.12558832835513228,9
even,with,0.1255599880133826,12
stay,you,0.12553266157806814,21
and,curse,0.1253781814801418,9
show,your,0.12529438721134767,8
him,therefore,0.12524128653734765,9
had,my,0.12507834051472483,49
man,will,0.12506917319628946,19
comfort,to,0.12505283156285515,16
not,was,0.1250510270372729,50
off,this,0.12502187260429132,9
else,that,0.1249864936395124,14
face,that,0.1249864936395124,14
that,traitor,0.1249864936395124,7
how,is,0.12496866373353542,50
left,with,0.12493555299293432,5
hear,would,0.12487683716073181,6
in,talk,0.12485384818418746,8
it,still,0.12483368962155071,10
left,s,0.12468942406489394,5
be,still,0.12457277373391712,10
save,you,0.12456217071186065,9
good,one,0.12453117874695675,13
and,thyself,0.12446675516052103,14
marriage,to,0.12437371573736812,9
did,if,0.12430125482422709,13
do,to,0.12424964932261115,175
me,who,0.12424589558764461,25
gone,what,0.12423511891592598,7
speak,well,0.12422301061504266,7
answer,not,0.12422301061504266,8
kind,not,0.12422301061504266,6
not,saw,0.12422301061504266,6
gentlemen,i,0.12422301061504266,11
call,sir,0.12422301061504266,5
then,what,0.12412568349090361,32
leave,so,0.12410060119876817,9
art,which,0.12409236334259069,6
now,st,0.12407773732989373,7
give,lord,0.12401540577800144,10
